source,source_id,query,title,manufacturer_name,frame_model,year,description,image_url,thumb_url,page_url,stolenness,license_note,relative_image_path,absolute_image_path,downloaded,prefilter_score,prefilter_decision,prefilter_reasons,width,height,aspect_ratio,edge_box_ratio_w,edge_box_ratio_h,edge_box_aspect,edge_density
bike_index,2928490,road bike side,Opus Alto TiB7005,Opus,Alto TiB7005,,The back tire axle had a Thule Axle Mount EzHitch to attach a bike trailer to. Handlebar tape is mismatched side to side.,https://files.bikeindex.org/uploads/Pu/950209/large_Screenshot_2025-08-11_at_8.12.40_PM.png,https://files.bikeindex.org/uploads/Pu/950209/small_Screenshot_2025-08-11_at_8.12.40_PM.png,https://bikeindex.org/bikes/2928490,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\ff802dc46db25f69.png,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\ff802dc46db25f69.png,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),779,900,0.8656,1.0,1.0,0.8652,0.146899
bike_index,2670737,road bike side,2016 Trek Emonda,Trek,Emonda,2016,"Race / road bike. White seat. Black hand wraps, with duct tape on right side of handle bars. Bontrager wheels and tires. Shimano peddles. ",https://files.bikeindex.org/uploads/Pu/840994/large_IMG_4383.png,https://files.bikeindex.org/uploads/Pu/840994/small_IMG_4383.png,https://bikeindex.org/bikes/2670737,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\cadb27a6aa85efb1.png,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\cadb27a6aa85efb1.png,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | text含 wheel (+1) | 图片接近竖图或竖图 (-4) | 分辨率偏低 (-2) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘密度适中 (+1),416,900,0.4622,1.0,0.918,0.5021,0.074492
bike_index,2573180,road bike side,2021 Giant Giant talon,Giant,Giant talon,2021,,https://files.bikeindex.org/uploads/Pu/789190/large_IMG_4493.png,https://files.bikeindex.org/uploads/Pu/789190/small_IMG_4493.png,https://bikeindex.org/bikes/2573180,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\02f612baf3b07af0.png,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\02f612baf3b07af0.png,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),506,900,0.5622,1.0,1.0,0.5605,0.156869
bike_index,1677811,road bike side,Bianchi Vigorelli,Bianchi,Vigorelli,,,https://files.bikeindex.org/uploads/Pu/756005/large_IMG_3846.jpeg,https://files.bikeindex.org/uploads/Pu/756005/small_IMG_3846.jpeg,https://bikeindex.org/bikes/1677811,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\c3e35e57e2683736.jpeg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\c3e35e57e2683736.jpeg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.129405
bike_index,1403755,road bike side,2022 Specialized Allez Elite E5 Road Bike,Specialized,Allez Elite E5 Road Bike,2022,,https://files.bikeindex.org/uploads/Pu/639345/large_AA0005D2-DE7A-4EE9-9188-2F86C96595A1.jpeg,https://files.bikeindex.org/uploads/Pu/639345/small_AA0005D2-DE7A-4EE9-9188-2F86C96595A1.jpeg,https://bikeindex.org/bikes/1403755,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\5a928c4f4c5ebd05.jpeg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\5a928c4f4c5ebd05.jpeg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),506,900,0.5622,1.0,1.0,0.5605,0.149227
bike_index,1157179,road bike side,2014 Schwinn Speedster,Schwinn,Speedster,2014,"A ton of scuffs on either side of the front fork. I recently put on a black metal waterbottle holder on the front fork. Much newer front tire. Rear tire is a continental road tire. White leather saddle with a nickel sized section of leather ripped off around one of the metal pegs that holds the leather on the black plastic. A tiny led blinker on the rear post hanging on what looks like a hairtie. The rubber grip on the right side of the handlebar is always a little bit off of the bar, it slides around a little. Chain probably pretty rusty, I haven't oiled it recently. Either a 2014 or a 2015, I can't remember. LOOKS LIKE A FIXIE BUT ITS AN 3 SPEED INTERNAL HUB! Coaster brakes.

Overall pretty beat up, but I really loved it.",https://files.bikeindex.org/uploads/Pu/479997/large_59139361436__37A02222-DF42-479D-BD06-CDFDBD341848.JPG,https://files.bikeindex.org/uploads/Pu/479997/small_59139361436__37A02222-DF42-479D-BD06-CDFDBD341848.JPG,https://bikeindex.org/bikes/1157179,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\40cd3cef5e3a31d5.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\40cd3cef5e3a31d5.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.169769
bike_index,1158037,road bike side,2014 Schwinn Speedster,Schwinn,Speedster,2014,"A ton of scuffs on either side of the front fork. I recently put on a black metal waterbottle holder on the front fork. Much newer front tire. Rear tire is a continental road tire. White leather saddle with a nickel sized section of leather ripped off around one of the metal pegs that holds the leather on the black plastic. A tiny led blinker on the rear post hanging on what looks like a hairtie. The rubber grip on the right side of the handlebar is always a little bit off of the bar, it slides around a little. Chain probably pretty rusty, I haven't oiled it recently. Either a 2014 or a 2015, I can't remember. LOOKS LIKE A FIXIE BUT ITS AN 3 SPEED INTERNAL HUB! Coaster brakes.

Overall pretty beat up, but I really loved it.",https://files.bikeindex.org/uploads/Pu/480374/large_My_Schwinn_Speedster.JPG,https://files.bikeindex.org/uploads/Pu/480374/small_My_Schwinn_Speedster.JPG,https://bikeindex.org/bikes/1158037,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\a746b2825e21f7ce.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\a746b2825e21f7ce.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.169495
bike_index,1136123,road bike side,2020 Bilda Road Bike,Bilda,Road Bike,2020,"White frame with ""academic juug"" on the side as well as a red supreme sticker. Seat is brown leather.",https://files.bikeindex.org/uploads/Pu/475160/large_IMG_1911.jpg,https://files.bikeindex.org/uploads/Pu/475160/small_IMG_1911.jpg,https://bikeindex.org/bikes/1136123,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\c7f302b8b65b1d95.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\c7f302b8b65b1d95.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | text含 frame (+1) | 图片接近竖图或竖图 (-4) | 分辨率偏低 (-2) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘密度适中 (+1),398,900,0.4422,1.0,1.0,0.4414,0.105944
bike_index,950663,road bike side,Trek Madone 2.0,Trek,Madone 2.0,,Serial listed as: xxxxx13 E 1391 but the serial is the WTU# shown in photo,https://files.bikeindex.org/uploads/Pu/365793/large_Road_bike_Trek_Madonne_2__pic_1.jpg,https://files.bikeindex.org/uploads/Pu/365793/small_Road_bike_Trek_Madonne_2__pic_1.jpg,https://bikeindex.org/bikes/950663,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\91ac3fd9b27f2ed2.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\91ac3fd9b27f2ed2.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),674,900,0.7489,1.0,1.0,0.748,0.12705
bike_index,949060,road bike side,Specialized Dolce Elite,Specialized,Dolce Elite,,My bike is a white specialized dolce elite road bike with a carbon seat post. It has black writing on the side and the handle bars are white. It fits someone who is about 5'7,https://files.bikeindex.org/uploads/Pu/364273/large_IMG_0901.jpg,https://files.bikeindex.org/uploads/Pu/364273/small_IMG_0901.jpg,https://bikeindex.org/bikes/949060,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\39883ad643843965.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\39883ad643843965.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.141418
bike_index,791793,road bike side,2018 GT Bicycles Avalanche sport,GT Bicycles,Avalanche sport,2018,"  aftermarket parts DMR Death Grips -Snow Camo KORE TORSION RISER BAR black chainstay protector dmr bikes sticker on left side  
Theft Description

bike taken from garden on cranhill close and road away on hollybrook way street at 10:30 pm",https://files.bikeindex.org/uploads/Pu/288056/large_IMG_0164.JPEG,https://files.bikeindex.org/uploads/Pu/288056/small_IMG_0164.JPEG,https://bikeindex.org/bikes/791793,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\5c1d91e4e6b6239b.jpeg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\5c1d91e4e6b6239b.jpeg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | text含 part (-2) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘密度适中 (+1),675,900,0.75,1.0,1.0,0.75,0.091985
bike_index,105138,road bike side,2016 Specialized road,Specialized,road,2016,,https://files.bikeindex.org/uploads/Pu/73409/large_15195834_220274695078797_451592644673922854_o.jpg,https://files.bikeindex.org/uploads/Pu/73409/small_15195834_220274695078797_451592644673922854_o.jpg,https://bikeindex.org/bikes/105138,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\73dc3e74075ac18f.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\73dc3e74075ac18f.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),672,900,0.7467,1.0,1.0,0.7461,0.150513
bike_index,104037,road bike side,2011 Trek Bodega,Trek,Bodega,2011,Gold Series Aluminum,https://files.bikeindex.org/uploads/Pu/72592/large_Szymon-bike-Kirgystan.jpg,https://files.bikeindex.org/uploads/Pu/72592/small_Szymon-bike-Kirgystan.jpg,https://bikeindex.org/bikes/104037,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\01fca5c3b7bd6cfd.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\01fca5c3b7bd6cfd.jpg,True,0,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.139013
bike_index,3187781,mountain bike side,2014 Cannondale foray,Cannondale,foray,2014,mountain bike grayish blue and pink ,https://files.bikeindex.org/uploads/Pu/965367/large_image.jpg,https://files.bikeindex.org/uploads/Pu/965367/small_image.jpg,https://bikeindex.org/bikes/3187781,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\0684e206843a1491.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\0684e206843a1491.jpg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.122803
bike_index,3179159,mountain bike side,2021 Giant Fathom 29,Giant,Fathom 29,2021,,https://files.bikeindex.org/uploads/Pu/962497/large_camphoto_1254324197.jpeg,https://files.bikeindex.org/uploads/Pu/962497/small_camphoto_1254324197.jpeg,https://bikeindex.org/bikes/3179159,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\6465bbc2ff271889.jpeg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\6465bbc2ff271889.jpeg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.133931
bike_index,1425399,mountain bike side,2017 REI Co-op,REI Co-op,,2017,Deep blue mountain bike with my name (Emika) written in silver Sharpie on the top side of the upper bracket. ,https://files.bikeindex.org/uploads/Pu/651049/large_IMG_1759_copy.jpg,https://files.bikeindex.org/uploads/Pu/651049/small_IMG_1759_copy.jpg,https://bikeindex.org/bikes/1425399,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\f6e0f4af8ee8712e.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\f6e0f4af8ee8712e.jpg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),827,900,0.9189,1.0,1.0,0.918,0.136287
bike_index,1267609,mountain bike side,2019 Specialized Enduro,Specialized,Enduro,2019,,https://files.bikeindex.org/uploads/Pu/555985/large_6857E9D5-3968-4D40-A8A9-A011F81DD686.jpeg,https://files.bikeindex.org/uploads/Pu/555985/small_6857E9D5-3968-4D40-A8A9-A011F81DD686.jpeg,https://bikeindex.org/bikes/1267609,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\0aa57a53665c6413.jpeg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\0aa57a53665c6413.jpeg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),764,900,0.8489,1.0,1.0,0.8477,0.178652
bike_index,1231315,mountain bike side,2017 Norco Bikes Half suspension Mountain Bike,Norco Bikes,Half suspension Mountain Bike,2017,,https://files.bikeindex.org/uploads/Pu/539081/large_Stolen_Bike.jpg,https://files.bikeindex.org/uploads/Pu/539081/small_Stolen_Bike.jpg,https://bikeindex.org/bikes/1231315,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\d0a88d68d64aa13c.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\d0a88d68d64aa13c.jpg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),802,900,0.8911,1.0,1.0,0.8906,0.13952
bike_index,1041202,mountain bike side,2020 Supercycle Outlook Dual Suspension Mountain Bike,Supercycle,Outlook Dual Suspension Mountain Bike,2020,Had a bell on right handlebar,https://files.bikeindex.org/uploads/Pu/421930/large_IMG_9557.jpg,https://files.bikeindex.org/uploads/Pu/421930/small_IMG_9557.jpg,https://bikeindex.org/bikes/1041202,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\c92df1b06fc4ae12.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\c92df1b06fc4ae12.jpg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.149353
bike_index,603597,mountain bike side,2019 Specialized Women's Sirrus V-Brake,Specialized,Women's Sirrus V-Brake,2019,,https://files.bikeindex.org/uploads/Pu/153706/large_IMG_5674.jpg,https://files.bikeindex.org/uploads/Pu/153706/small_IMG_5674.jpg,https://bikeindex.org/bikes/603597,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\0d92eb134be6ed05.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\0d92eb134be6ed05.jpg,True,0,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.137721
bike_index,2591019,road bike side,2022 Pure Cycles Pure cycles,Pure Cycles,Pure cycles,2022,Almost new pure cycles road bike. Has Claris shifters and derailer.16 speed. Has 700c wheels with Hutchinson tires.has a metal cup holder with a silver and yellow tire pump connected to it on the downtime. Had a pouch or bag on the top tube by the seat and another bag on the handle bar. Also has a c-19 almost black Brooks saddle. The saddle has like a teal blue paint kinda splattered on the bottom of it. And lastly it has some really cool pedals that have the oil color changing look to them. I had my bike locked up out side with a cable lock.they cut the  cable during the nite,https://files.bikeindex.org/uploads/Pu/800575/large_20240423_162456.jpg,https://files.bikeindex.org/uploads/Pu/800575/small_20240423_162456.jpg,https://bikeindex.org/bikes/2591019,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\b4e44df62050a423.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\b4e44df62050a423.jpg,True,-1,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | text含 wheel (+1) | text含 bag (-1) | text含 pedal (-1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),506,900,0.5622,1.0,1.0,0.5605,0.124605
bike_index,1562470,road bike side,Trek 2000,Trek,2000,,"Dark purple/maroon Trek road bike with brown leather handlebar tape. The gear shifters are mismatched, with the one on the right side being an older brand with the brand name scratched off. The tires are mismatched as well, with the back one being a slightly thicker multi-surface material and the front one being a regular road bike tire. ",https://files.bikeindex.org/uploads/Pu/727066/large_Screenshot_20230726_123512_Gallery.jpg,https://files.bikeindex.org/uploads/Pu/727066/small_Screenshot_20230726_123512_Gallery.jpg,https://bikeindex.org/bikes/1562470,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\a109322c5637a80a.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\a109322c5637a80a.jpg,True,-1,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率偏低 (-2) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘密度适中 (+1),405,900,0.45,1.0,1.0,0.4492,0.105868
bike_index,1102987,road bike side,2020 Trek Allant+ 7S,Trek,Allant+ 7S,2020,"Navy blue road cruiser with black front and rear mudguards, rear mounted carrier rack usually equipped with a white pills speaker and right mounted grey and black side saddle. ",https://files.bikeindex.org/uploads/Pu/494358/large_IMG_1427.PNG,https://files.bikeindex.org/uploads/Pu/494358/small_IMG_1427.PNG,https://bikeindex.org/bikes/1102987,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\7086740f66e67c8b.png,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\7086740f66e67c8b.png,True,-1,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | 图片接近竖图或竖图 (-4) | 分辨率偏低 (-2) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘密度适中 (+1),416,900,0.4622,1.0,1.0,0.4609,0.112123
bike_index,456078,road bike side,2017 MEC Provincial Road 222,MEC,Provincial Road 222,2017,"It had a black and red bar tapes, Shimano Clipless pedals, Continental tires, Brooks Saddle with a scratch in the right side of it.",https://files.bikeindex.org/uploads/Pu/139595/large_IMG_3831.JPG,https://files.bikeindex.org/uploads/Pu/139595/small_IMG_3831.JPG,https://bikeindex.org/bikes/456078,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\9cfc164c37b326ec.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\9cfc164c37b326ec.jpg,True,-1,drop,query含 side (+4) | query含 road bike (+2) | text含 road bike (+1) | text含 pedal (-1) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),675,900,0.75,1.0,1.0,0.75,0.124359
bike_index,2834340,mountain bike side,2008 Marin Bikes Mount Vision,Marin Bikes,Mount Vision,2008,"Brief description: Full suspension bike, 26” wheels, white with distinctive Purple brake handles, purple disc brake callipers, purple brake discs and golden wheel hubs. Marin “Bear” logo on front of bike and bar end caps.

Components: 
Forks: 		Fox Float 120 RL
Rear shock:	Fox RP3 - Kashima coated
Handlebars:	BrandX
Seat Post: 	BrandX dropper post
Brakes: 	Hope Tech E4 Callipers (in purple) with Tech 2 brake levers (in purple)
Disc rotors:	Hope 180mm front, 160mm rear (in purple)
Wheel hub:	Hope Evo 2 (in gold)
Wheel rims: 	26” Mavic XC717 Disc
Tires:
		- front: Shwalbe Hans Dampf
		- rear: Specialized (?) 
Gears:		Shimano XT groupset:
		- rear derailleur and cogs: Shimano XT
		- Cranks: Shimano XT (silver)
		- front shifter (right hand handlebar): Shimano XT
		- RaceFace narrow-wide 1x 32t front cog (on crank arm)
Accessories: Black Crud Guard (mountain bike mud guard) on main down tube attached with black rubber bands, small bits of green/yellow tape in places. Green ‘Hope’ sticker on lower part of swing arm by rear gears. Black neoprene/velcro chain protector on lower part of swing arm - right hand side only.
The bike had significant upgrades from the stock purchase, notably the braking system was added as an upgrade, as were the wheels, dropper seat post, handlebar and front cog. 
",https://files.bikeindex.org/uploads/Pu/936945/large_IMG_1994.JPG,https://files.bikeindex.org/uploads/Pu/936945/small_IMG_1994.JPG,https://bikeindex.org/bikes/2834340,,来源于 Bike Index 公开 API 记录，建议仅用于研究与标注筛选。,bike_index\a12c23c27fbed372.jpg,E:\cocoon\study\复习资料\数据可视化\bike_data_platform\data\raw\images\bike_index\a12c23c27fbed372.jpg,True,-1,drop,query含 side (+4) | query含 mountain bike (+2) | text含 mountain bike (+1) | text含 wheel (+1) | text含 part (-2) | 图片接近竖图或竖图 (-4) | 分辨率足够 (+1) | 主体边缘横向覆盖较宽 (+2) | 主体几乎占满垂直方向，疑似非侧视整车 (-2) | 主体边缘框偏竖向，疑似非整车侧视 (-3) | 图像边缘过密，背景可能较乱 (-1),662,900,0.7356,1.0,1.0,0.7344,0.152697
